year,state,name,lat,lon,duration_minutes,POPULATI_1,SQMI,POP20_SQMI,fips_city,closest_city,closest_distance,second_closest_city,second_closest_distance
2023,NM,DURAN,34.463621,-105.380715,4.7,44,4.69,9.4,3521810,ENCINO,22.109016808518284,VAUGHN,22.182578656524154
2023,NM,EAST PECOS,35.576552,-105.649963,1.8,660,3.6,183.3,3522230,PECOS,2.5741885755051657,ROWE,9.578851049966785
2023,NM,EDGEWOOD,35.131319,-106.220161,4.616666666666666,6174,56.81,108.7,3522380,THUNDER MOUNTAIN,3.3123945737151885,CEDAR GROVE,7.032994906402618
2023,NM,EDITH ENCLAVE,35.211181,-106.585879,4.733333333333333,NA,NA,NA,3522389,CORRALES,4.895042368635871,PUEBLO OF SANDIA VILLAGE,4.93205476540542
2023,NM,EL CERRO,34.780465,-106.69571,4.25,2946,4.25,693.2,3522580,EL CERRO MISSION,4.839964011763645,MONTEREY PARK,5.084793804920373
2023,NM,EL CERRO MISSION,34.768734,-106.64468,4.3,4566,5.88,776.5,3522582,MONTEREY PARK,2.1078132258561615,LAS MARAVILLAS,4.198770685301719
2023,NM,ELDORADO AT SANTA FE,35.527245,-105.93397,3.2333333333333334,6005,20.78,289,3522625,LAMY,6.3400543056832,SUNLIT HILLS,7.702843536305802
2023,NM,EL DUENDE,36.068438,-106.130136,0.3333333333333333,573,1.48,387.19999999999897,3522650,SANTA CLARA PUEBLO,11.149889186103518,SOMBRILLO,13.004259716512305
2023,NM,ELIDA,33.946904,-103.653118,3.0833333333333335,166,1.02,162.699999999999,3523000,DORA,29.11424639461807,FLOYD,32.11677984231007
2023,NM,EL RANCHO,35.892761,-106.085633,1.5333333333333334,1120,2.1,533.2999999999989,3523840,JACONITA,2.34710966471882,SAN ILDEFONSO PUEBLO,3.9552323307680526
2023,NM,EL VALLE DE ARROYO SECO,35.952619,-106.025957,0.5,1431,5.13,278.899999999999,3524347,SOMBRILLO,3.177779596292815,LA MESILLA,3.631361223507007
2023,NM,ENCANTADO,35.793367,-105.911133,1.1833333333333333,93,2.68,34.7,3524453,CHUPADERO,2.464290751675063,PEAK PLACE,2.9029258298647456
2023,NM,ENCINAL,35.111199,-107.465131,3.9166666666666665,207,2.97,69.7,3524540,CUBERO,6.007104158040745,PARAJE,7.435282938143729
2023,NM,ENCINO,34.651828,-105.458577,4.583333333333333,51,1.99,25.6,3524610,DURAN,22.109016808518284,VAUGHN,23.046941476238644
2023,NM,ESTANCIA,34.764273,-106.038558,4.75,1242,6.22,199.699999999999,3525380,MCINTOSH,13.178369086656842,WILLARD,18.844503903161094
2023,NM,EUNICE,32.436147,-103.149043,4.616666666666666,3056,4.1,745.399999999999,3525450,NADINE,19.86069789366508,MONUMENT,24.14175720561728
2023,NM,FARMINGTON,36.753833,-108.18053,4.016666666666667,46624,34.95,1334,3525800,TOTAH VISTA,5.319148422430947,CROUCH MESA,8.510832297241416
2023,NM,FLORA VISTA,36.803059,-108.090194,3.7,2048,5.05,405.5,3526360,SOUTH RIVER,3.464923183728643,SPENCERVILLE,3.892891932081368
2023,NM,FLOYD,34.228598,-103.576059,0.6666666666666666,86,3.05,28.1999999999999,3526570,ELIDA,32.11677984231007,DORA,40.14544058013464
2023,NM,FORT SUMNER,34.486944,-104.217668,2.4833333333333334,889,3.35,265.399999999999,3527340,LAKE SUMNER,22.726274090406385,PUERTO DE LUNA,53.11799042640652
2023,NM,FORT WINGATE,35.470846,-108.543861,2.5,328,2.02,162.4,3527410,IYANBITO,7.1436390888161165,JAMESTOWN,9.447460033446161
2023,NM,FRUITLAND,36.743477,-108.394938,4.35,771,2.03,379.8,3527760,KIRTLAND,2.9877493670865705,NENAHNEZAD,3.7943185710545553
2023,NM,GALISTEO,35.398388,-105.957183,3.75,253,3.37,75.09999999999991,3527970,LAMY,11.61969218036951,ELDORADO AT SANTA FE,14.481681076312206
2023,NM,GALLINA,36.234856,-106.82788,2.7333333333333334,299,6.3,47.5,3528180,REGINA,11.487325447950367,LA JARA,17.65420522419018
2023,NM,GALLUP,35.513753,-108.743733,1.8666666666666667,21899,20.19,1084.5999999999901,3528460,CATALPA CANYON,3.0197523733227745,GAMERCO,6.519900443484907
2023,NM,GAMERCO,35.569992,-108.764121,2.2,1343,0.96,1399,3528530,GALLUP,6.519900443484907,YAH-TA-HEY,7.06141978080693
2023,NM,GLORIETA,35.583959,-105.762876,2.433333333333333,511,7.65,66.7999999999999,3529860,VALENCIA,2.611573931426959,PECOS,7.693929385692041
2023,NM,GOLDEN,35.26368,-106.222984,4.466666666666667,19,6.73,2.8,3530000,SAN PEDRO,5.275087867612994,LA MADERA,10.590196855324919
2023,NM,GOLDEN ACRES,35.211215,-107.918343,3.216666666666667,144,0.92,156.5,3530035,MILAN,2.8537916249689705,BROADVIEW,4.165323667139278
2023,NM,GRANTS,35.154187,-107.832275,3.2,9163,14.91,614.6,3530490,MOUNT TAYLOR,4.030563390831551,MILAN,7.229648934075128
2023,NM,HAGERMAN,33.115832,-104.331925,4.266666666666667,975,1.36,716.899999999999,3531330,DEXTER,9.434120597388057,LAKE ARTHUR,13.281994896931876
2023,NM,HAPPY VALLEY,32.427939,-104.289846,0.9,617,2.15,287,3531680,CARLSBAD,5.488801785646796,LA HUERTA,6.739964661745035
2023,NM,HAYSTACK,35.354503,-107.938943,3.7,233,4.27,54.6,3531925,RED ROCK RANCH,11.075999935529717,BLUEWATER VILLAGE,12.303297521405202
2023,NM,HIGHLAND MEADOWS,34.938569,-107.166495,3.966666666666667,568,6.93,82,3532148,MESITA,15.563186018646872,LAGUNA,24.608818996293852
2023,NM,HOBBS,32.729088,-103.160828,4.783333333333333,40508,26.44,1532.0999999999901,3532520,NORTH HOBBS,6.031275512766845,NADINE,14.24283276451569
2023,NM,HOMER C JONES,35.307796,-108.096597,3.1333333333333333,113,0.25,452,3533122,STONERIDGE,0.9048097048866196,LAS TUSAS,4.707931382678972
2023,NM,HOPE,32.817372,-104.736933,1.85,113,1.22,92.59999999999991,3533290,ARTESIA,29.439597202450646,MORNINGSIDE,32.12022093031178
2023,NM,HYDE PARK,35.71124,-105.886598,2.066666666666667,285,2.12,134.4,3533920,TESUQUE,5.186577801253647,TANO ROAD,9.080911869844252
2023,NM,INDIAN HILLS,34.983178,-106.139764,4.683333333333334,947,5.71,165.8,3534430,MANZANO SPRINGS,8.803926690242614,MORIARTY,8.970037273262324
2023,NM,ISLETA,34.904273,-106.699015,4.45,802,0.73,1098.5999999999901,3534620,CHICAL,5.176276811415195,BOSQUE FARMS,5.640199503245091
2023,NM,IYANBITO,35.515982,-108.48771,2.95,1193,9.53999999999999,125.09999999999901,3534830,JAMESTOWN,6.779154212630553,FORT WINGATE,7.1436390888161165
2023,NM,JACONA,35.888706,-106.038628,1.0666666666666667,400,0.85,470.6,3534900,JACONITA,2.0540014953902355,POJOAQUE,2.6696385375579545
2023,NM,JACONITA,35.885631,-106.06111,1.4,289,0.67,431.3,3534925,JACONA,2.0540014953902355,EL RANCHO,2.34710966471882
2023,NM,JAL,32.114838,-103.189996,4.05,2202,4.82,456.8,3535040,KERMIT,30.437792817001043,EUNICE,35.9348406028839
2023,NM,JAMESTOWN,35.469295,-108.439555,2.8833333333333333,317,2.73,116.09999999999901,3535070,IYANBITO,6.779154212630553,FORT WINGATE,9.447460033446161
2023,NM,JARALES,34.61548,-106.76058,3.8333333333333335,2042,8.72,234.199999999999,3535110,PUEBLITOS,1.9066783213745053,MADRONE,4.9895661560268705
2023,NM,JEMEZ PUEBLO,35.606602,-106.732155,4.466666666666667,1963,2.05,957.6,3535250,SAN YSIDRO,6.340438524361764,CAÑON,7.478839979813791
2023,NM,JEMEZ SPRINGS,35.773099,-106.691026,4.1,198,4.8,41.299999999999905,3535320,LA CUEVA,11.37866459229864,CAÑON,12.568180337198026
2023,NM,KIRTLAND,36.758875,-108.367456,4.283333333333333,585,1.76,332.39999999999895,3536230,FRUITLAND,2.9877493670865705,UPPER FRUITLAND,5.952719457054439
2023,NM,LA BAJADA,35.556524,-106.243609,3.85,26,0.17,152.9,3536555,PEÑA BLANCA,8.149960102835344,COCHITI,11.342060939431628
2023,NM,LA BOCA,36.994467,-107.606445,1,38,0.56,67.9,3536567,NAVAJO DAM,13.597163495362526,CEDAR HILL,25.19327567146698
2023,NM,LA CIENEGA,35.579438,-106.113075,3.4833333333333334,3885,11.66,333.19999999999897,3536720,VALLE VISTA,4.965532909021101,LA BAJADA,12.078463677451657
2023,NM,LA CUEVA,35.869447,-106.648507,3.716666666666667,176,1.65,106.7,3536880,JEMEZ SPRINGS,11.37866459229864,PONDEROSA,23.796697402588936
2023,NM,LAGUNA,35.047377,-107.401739,3.8666666666666667,1282,9.56,134.099999999999,3537070,PARAJE,6.058881822907686,MESITA,9.049400499426607
2023,NM,LA HUERTA,32.448845,-104.222433,1.9166666666666667,1448,1.52,952.6,3537420,CARLSBAD,5.620824252490138,LIVINGSTON WHEELER,6.615977329349813
2023,NM,LA JARA,36.105499,-106.941912,3.566666666666667,177,14.25,12.4,3537490,REGINA,9.944663609189035,CUBA,10.378061818568165
2023,NM,LA JOYA,34.344952,-106.846655,2.3,80,0.94,85.09999999999991,3537700,SAN ACACIA,11.238086874871438,ALAMILLO,12.142545263970927
2023,NM,LAKE ARTHUR,32.99939,-104.363695,4.033333333333333,378,0.53,713.2,3537840,HAGERMAN,13.281994896931876,MORNINGSIDE,15.700199456275877
2023,NM,LAKE SUMNER,34.62361,-104.40219,2.466666666666667,72,68.53,1.1,3537875,FORT SUMNER,22.726274090406385,PUERTO DE LUNA,30.485871860132807
2023,NM,LAKE VALLEY,36.090055,-108.164155,4.7,73,8.35,8.69999999999999,3537910,BECENTI,30.893328945568218,CROWNPOINT,39.562930373683535
2023,NM,LA MADERA,35.234536,-106.334012,4.583333333333333,140,4.44,31.5,3538470,PAA-KO,3.860213570468614,SANDIA PARK,8.276118206766668
2023,NM,LA MESILLA,35.941881,-106.064054,0.3333333333333333,1844,4.49,410.69999999999897,3538820,EL VALLE DE ARROYO SECO,3.631361223507007,SANTA CLARA PUEBLO,4.693757243022045
2023,NM,LAMY,35.485476,-105.886293,3.25,210,2.59,81.09999999999991,3538890,ELDORADO AT SANTA FE,6.3400543056832,CAÑONCITO,7.002749310426991
2023,NM,LA PLATA,36.896404,-108.200795,3.6166666666666667,2105,22.17,94.9,3539030,FLORA VISTA,14.303281470279565,SPENCERVILLE,14.439735163721625
2023,NM,LA PUEBLA,35.988177,-106.000566,0.5,1123,2.84,395.39999999999895,3539170,SOMBRILLO,3.2442024561996647,EL VALLE DE ARROYO SECO,4.566656463022052
2023,NM,LAS CAMPANAS,35.715849,-106.058127,2.7666666666666666,1460,10.43,140,3539332,LA TIERRA,4.279243948348267,TRES ARROYOS,4.332350074208462
2023,NM,LAS MARAVILLAS,34.734863,-106.664995,4.216666666666667,1604,1.01,1588.0999999999901,3539430,MONTEREY PARK,2.10654399932403,EL CERRO MISSION,4.198770685301719
2023,NM,LAS NUTRIAS,34.469841,-106.770811,3.2666666666666666,119,0.97,122.7,3539450,ABEYTAS,3.9705190621406836,VEGUITA,4.993602601700826
2023,NM,LAS TUSAS,35.27313,-108.126378,2.8833333333333333,253,1.27,199.199999999999,3539792,STONERIDGE,3.814593434982585,HOMER C JONES,4.707931382678972
2023,NM,LA TIERRA,35.747337,-106.030871,2.533333333333333,312,9.81,31.8,3540074,LAS CAMPANAS,4.279243948348267,TANO ROAD,4.556296426802635
2023,NM,LEE ACRES,36.704779,-108.061522,3.933333333333333,4170,10.49,397.5,3540525,WEST HAMMOND,2.987630865252241,CROUCH MESA,5.255721220455103
2023,NM,LINDRITH,36.315452,-107.03919,3,32,3.65,8.8,3541130,REGINA,15.800912404899249,GALLINA,20.955629432925345
2023,NM,LIVINGSTON WHEELER,32.391697,-104.202816,1.45,691,1.65,418.8,3541420,CARLSBAD,3.725995725547958,LA HUERTA,6.615977329349813
2023,NM,LLANO DEL MEDIO,35.188081,-105.116326,1.9833333333333334,76,1.91,39.799999999999905,3541620,ANTON CHICO,2.616659469839512,TECOLOTITO,6.36198212922162
2023,NM,LOBO CANYON,35.223778,-107.720977,3.75,146,4.3,34,3541953,GRANTS,12.734839753433743,MOUNT TAYLOR,13.584338289516921
2023,NM,LOCO HILLS,32.819669,-103.978353,4.233333333333333,68,0.86,79.09999999999991,3541970,ATOKA,39.095381833438076,MORNINGSIDE,39.387636617063094
2023,NM,LOS ALAMOS,35.893959,-106.290025,2.6666666666666665,13179,11.1099999999999,1186.2,3542320,WHITE ROCK,12.020204046412998,SAN ILDEFONSO PUEBLO,14.501592917820478
2023,NM,LOS CERRILLOS,35.427201,-106.121172,3.9833333333333334,258,3.37,76.59999999999991,3542600,MADRID,3.97789300884714,GALISTEO,15.202738737603713
2023,NM,LOS CHAVES,34.733506,-106.761088,4.1,4997,11.4499999999999,436.39999999999895,3542740,TOME,3.3396296489671813,ADELINO,4.030548731368498
2023,NM,LOS LUNAS,34.80087,-106.788691,4.183333333333334,17242,18.73,920.6,3543370,BELEN,4.221557597431967,LOS CHAVES,7.90351831261894
2023,NM,LOS RANCHOS DE ALBUQUERQUE,35.161952,-106.645737,4.75,5874,4.45,1320,3543930,NORTH VALLEY,2.427463577270576,ALBUQUERQUE,6.357993712449217
2023,NM,LOVING,32.286235,-104.097756,0.9333333333333333,1390,1.21,1148.7999999999902,3544420,MALAGA,7.854708888215441,LIVINGSTON WHEELER,15.327773660467408
2023,NM,LOVINGTON,32.944466,-103.349225,4.75,11668,11.23,1039,3544490,NORTH HOBBS,28.41370579037394,HOBBS,29.721520260160784
2023,NM,LYBROOK,36.22409,-107.557858,4.333333333333333,19,3.89,4.9,3545365,NAGEEZI,17.51206418206532,PUEBLO PINTADO,29.78452263086065
2023,NM,MCCARTYS VILLAGE,35.061341,-107.663452,3.2666666666666666,360,3.21,112.09999999999901,3545690,ACOMITA LAKE,4.527753184232276,SKYLINE-GANIPA,5.136723846318636
2023,NM,MCGAFFEY,35.370111,-108.516475,1.8166666666666667,0,1.04,0,3545890,FORT WINGATE,11.472838236638406,JAMESTOWN,13.046737391045532
2023,NM,MCINTOSH,34.881926,-106.055946,4.733333333333333,1395,23.2899999999999,59.899999999999906,3546030,ESTANCIA,13.178369086656842,MORIARTY,13.54451210097874
2023,NM,MADRID,35.403259,-106.153788,4.116666666666666,247,1.39,177.699999999999,3546100,LOS CERRILLOS,3.97789300884714,GOLDEN,16.74175309868164
2023,NM,MADRONE,34.579214,-106.728478,3.8,621,3.08,201.599999999999,3546170,CASA COLORADA,3.3133094566397117,JARALES,4.9895661560268705
2023,NM,MALAGA,32.22091,-104.065972,0.6666666666666666,112,2.97,37.7,3546380,LOVING,7.854708888215441,LIVINGSTON WHEELER,22.935761138724747
2023,NM,MANZANO,34.643694000000004,-106.367054,4.416666666666667,26,1.69,15.4,3546730,PUNTA DE AGUA,8.294099509737892,TAJIQUE,14.276007077507533
2023,NM,MANZANO SPRINGS,34.961358,-106.232645,4.733333333333333,154,2.28,67.5,3546770,CHILILI,7.114846444215413,INDIAN HILLS,8.803926690242614
2023,NM,MEADOW LAKE,34.803137,-106.570358,4.433333333333334,4573,11.56,395.6,3547220,EL CERRO MISSION,7.791143812790245,MONTEREY PARK,9.517115136387442
2023,NM,MESITA,35.005802,-107.316303,3.9,793,7.49,105.9,3548200,LAGUNA,9.049400499426607,PARAJE,14.480776838796634
2023,NM,MIDWAY,33.297263,-104.451159,4.433333333333334,818,2.49,328.5,3548480,ROSWELL,11.161371031189002,DEXTER,13.72083450035956
2023,NM,MILAN,35.196782,-107.892371,3.216666666666667,2456,4.34,565.899999999999,3548620,GOLDEN ACRES,2.8537916249689705,BROADVIEW,3.5420517628376658
2023,NM,MONTEREY PARK,34.751074,-106.653065,4.25,1272,2.64,481.8,3549515,LAS MARAVILLAS,2.10654399932403,EL CERRO MISSION,2.1078132258561615
2023,NM,MONUMENT,32.624249,-103.27764,4.716666666666667,213,5.28,40.299999999999905,3549950,HOBBS,15.982286022823606,NADINE,16.406117400221795
2023,NM,MOQUINO,35.169853,-107.363877,4.166666666666667,31,0.7,44.299999999999905,3550020,SEBOYETA,3.6545557264418913,PAGUATE,3.6646107661467062
2023,NM,MORIARTY,35.003368,-106.044427,4.633333333333334,1946,6.93,280.8,3550160,INDIAN HILLS,8.970037273262324,MCINTOSH,13.54451210097874
2023,NM,MORNINGSIDE,32.861002,-104.397072,3.4833333333333334,302,0.09,3355.59999999999,3550195,ARTESIA,2.749743191671112,ATOKA,9.23753384369482
2023,NM,MOUNTAINAIR,34.52119,-106.239324,4.35,884,1.58,559.5,3550370,PUNTA DE AGUA,10.168142431956205,DEER CANYON,11.603280453274358
2023,NM,MOUNT TAYLOR,35.124147,-107.807469,3.15,436,1.91,228.3,3550615,GRANTS,4.030563390831551,ANZAC VILLAGE,9.12651486105716
2023,NM,NADINE,32.610531,-103.103229,4.8,477,11.4,41.799999999999905,3550720,HOBBS,14.24283276451569,MONUMENT,16.406117400221795
2023,NM,NAGEEZI,36.246251,-107.751167,4.483333333333333,277,14.1,19.6,3550790,LYBROOK,17.51206418206532,PUEBLO PINTADO,33.72701532901321
2023,NM,NAKAIBITO,35.782628,-108.803908,3.25,355,7,50.7,3550860,TOHATCHI,8.245072290022918,TWIN LAKES,11.433880949181107
2023,NM,NAMBE,35.898416,-105.966676,1.3333333333333333,1907,8.69,219.4,3550930,POJOAQUE,3.9526584012092574,CUYAMUNGUE,5.381129056369738
2023,NM,NAPI HEADQUARTERS,36.650487,-108.214503,4.316666666666666,758,4.45,170.3,3551035,TOTAH VISTA,6.733574966858137,FARMINGTON,11.883995130457691
2023,NM,NASCHITTI,36.062563,-108.680001,4.233333333333333,272,2.52,107.9,3551280,SHEEP SPRINGS,10.788516390634351,NEWCOMB,24.91640737416013
2023,NM,NAVAJO,35.902431,-109.032083,3.1666666666666665,1942,2.25,863.1,3551420,SAWMILL,11.486135278741125,CRYSTAL,14.701297147808845
2023,NM,NAVAJO DAM,36.872922,-107.623216,1.9333333333333333,253,13.49,18.8,3551490,LA BOCA,13.597163495362526,BLANCO,18.00082627047378
2023,NM,NENAHNEZAD,36.730783,-108.434462,4.4,576,3.56,161.8,3551715,FRUITLAND,3.7943185710545553,WATERFLOW,4.150958276095151
2023,NM,NEWCOMB,36.285184,-108.711608,4.533333333333333,494,9.68,51,3551770,SHEEP SPRINGS,14.134444907708106,SANOSTEE,21.088225264571683
2023,NM,NOGAL,33.538223,-105.711874,2.0833333333333335,105,7.61,13.8,3552190,CAPITAN,10.532314634864866,CARRIZOZO,16.73229934426442
2023,NM,NORTH ACOMITA VILLAGE,35.067299,-107.56484,3.533333333333333,357,3.87,92.2,3552300,SOUTH ACOMITA VILLAGE,1.6955754873560016,SEAMA,2.9374483038326873
2023,NM,NORTH HOBBS,32.77326,-103.1234,4.75,6529,26.0799999999999,250.3,3552500,HOBBS,6.031275512766845,NADINE,18.192857424676816
2023,NM,NORTH LIGHT PLANT,36.866982,-108.033143,3.35,556,2.16,257.399999999999,3552560,SPENCERVILLE,4.871551781641467,CENTER POINT,6.9310775686722845
2023,NM,NORTH SAN YSIDRO,35.474642,-105.566044,2.216666666666667,125,2.3,54.299999999999905,3552680,SOHAM,8.872062817941911,ROWE,9.747218907355325
2023,NM,NORTH VALLEY,35.173116,-106.622788,4.75,11149,6.97,1599.5999999999901,3552750,LOS RANCHOS DE ALBUQUERQUE,2.427463577270576,EDITH ENCLAVE,5.40040350287257
2023,NM,OJO AMARILLO,36.694138,-108.37036,4.416666666666667,696,1.96,355.1,3553485,UPPER FRUITLAND,5.222678163734537,FRUITLAND,5.907458753754179
2023,NM,OJO ENCINO,35.952534,-107.344499,4.533333333333333,222,0.65,341.5,3553620,TORREON,21.348303768791084,PUEBLO PINTADO,25.028413275812678
2023,NM,PAA-KO,35.199821,-106.333746,4.633333333333334,818,5.8,141,3554675,LA MADERA,3.860213570468614,SANDIA PARK,4.862845784345735
2023,NM,PAGUATE,35.156401,-107.400679,4.1,474,4.87,97.2999999999999,3554710,BIBO,1.8843479580903768,MOQUINO,3.6646107661467062
2023,NM,PAJARITO MESA,34.979634,-106.780501,4.483333333333333,260,21.27,12.1999999999999,3554940,SOUTH VALLEY,9.515432968119555,ISLETA,11.197674069781172
2023,NM,PARADISE HILLS,35.198144,-106.702397,4.75,4329,1.02,4244.1,3555270,LOS RANCHOS DE ALBUQUERQUE,6.535539600585066,NORTH VALLEY,7.751560226842744
2023,NM,PARAJE,35.044379,-107.468194,3.7,705,5.58,126.299999999999,3555340,LAGUNA,6.058881822907686,SEAMA,6.542004577383443
2023,NM,PASTURA,34.785104,-104.942098,3.45,17,0.35,48.6,3555550,SANTA ROSA,29.589409700597244,PUERTO DE LUNA,29.627186726643334
2023,NM,PEAK PLACE,35.791172,-105.943204,1.6166666666666667,578,1.31,441.19999999999897,3555595,ENCANTADO,2.9029258298647456,CHUPADERO,3.338804648758029
2023,NM,PECOS,35.575706,-105.67840700000001,2.0166666666666666,1392,1.78,782,3555620,EAST PECOS,2.5741885755051657,GLORIETA,7.693929385692041
2023,NM,PEÑA BLANCA,35.570919,-106.331955,3.966666666666667,624,6.89,90.59999999999991,3555830,COCHITI,4.683248489193354,SANTO DOMINGO PUEBLO,6.279489296620899
2023,NM,PERALTA,34.82834,-106.685963,4.35,3342,4.44,752.7,3556180,BOSQUE FARMS,3.125774461423572,CHICAL,4.505909225261387
2023,NM,PINEDALE,35.607143,-108.425703,3.4833333333333334,485,10.32,47,3557160,IYANBITO,11.584980092840695,CHURCH ROCK,13.975268877441938
2023,NM,PINEHAVEN,35.335694,-108.670939,0.5,172,6.97,24.6999999999999,3557175,MCGAFFEY,14.521859205770545,CATALPA CANYON,18.19104067677878
2023,NM,PLACITAS,35.322593,-106.442918,4.566666666666666,488,0.13,3753.8,3557990,ALGODONES,6.782623477779315,SANTA ANA PUEBLO,7.355469959407419
2023,NM,POJOAQUE,35.896198,-106.010472,0.5333333333333333,2071,4.37,473.89999999999895,3558630,JACONA,2.6696385375579545,CUYAMUNGUE,3.493920291928604
2023,NM,POLVADERA,34.202039,-106.917202,0.5,178,0.97,183.5,3558910,CHAMIZAL,1.814166077204264,ALAMILLO,5.5439072645915015
2023,NM,PONDEROSA,35.655493,-106.654459,4.316666666666666,379,9.13,41.5,3558980,JEMEZ PUEBLO,8.88049470379502,CAÑON,9.056010396606398
2023,NM,PONDEROSA PINE,34.970897,-106.339616,4.75,1092,8.07,135.3,3559120,CEDRO,5.342308905146003,MANZANO SPRINGS,9.80509916842516
2023,NM,PREWITT,35.368255,-108.074858,3.433333333333333,842,13.82,60.899999999999906,3559540,HOMER C JONES,7.005974223483924,RED ROCK RANCH,7.619082600370934
2023,NM,PUEBLITOS,34.612079,-106.781001,3.7666666666666666,540,2.14,252.3,3559820,JARALES,1.9066783213745053,MADRONE,6.038874228745855
2023,NM,PUEBLO,35.32725,-105.435352,2.6166666666666667,88,1.82,48.399999999999906,3559840,SENA,4.783215090849847,RIBERA,4.814841933625247
2023,NM,PUEBLO OF SANDIA VILLAGE,35.253738,-106.570575,4.7,421,1.13,372.6,3559950,EDITH ENCLAVE,4.93205476540542,CORRALES,5.36582160790945
2023,NM,PUEBLO PINTADO,35.961351,-107.622355,4.666666666666667,318,31,10.3,3560000,OJO ENCINO,25.028413275812678,LYBROOK,29.78452263086065
2023,NM,PUERTO DE LUNA,34.829713,-104.622173,2.1166666666666667,155,14.19,10.9,3560170,SANTA ROSA,12.769149383800194,PASTURA,29.627186726643334
2023,NM,PUNTA DE AGUA,34.601584,-106.292238,4.433333333333334,68,1.38,49.299999999999905,3560310,MANZANO,8.294099509737892,MOUNTAINAIR,10.168142431956205
2023,NM,PURTY ROCK,35.490251,-108.895324,0.5,163,1.17,139.3,3560327,WILLIAMS ACRES,2.4119399741495346,CRESTVIEW,3.444865986414409
2023,NM,RED ROCK RANCH,35.424169,-108.026272,3.7666666666666666,35,4.77,7.3,3562295,PREWITT,7.619082600370934,HAYSTACK,11.075999935529717
2023,NM,REGINA,36.194874,-106.945947,3.25,73,7.31,10,3562340,LA JARA,9.944663609189035,GALLINA,11.487325447950367
2023,NM,RIBERA,35.36996,-105.444092,2.3833333333333333,314,2.52,124.59999999999901,3562760,SAN JOSE,4.05058462331865,PUEBLO,4.814841933625247
2023,NM,RIO COMMUNITIES,34.645157,-106.715779,3.9833333333333334,4926,7.7,639.7,3563145,JARALES,5.262323658458302,SAUSAL,5.554292114246371
2023,NM,RIO EN MEDIO,35.82221,-105.900907,0.55,157,0.66,237.9,3563168,CHUPADERO,1.907510761109936,ENCANTADO,3.3371400078336872
2023,NM,RIO RANCHO,35.28507,-106.698867,4.716666666666667,104046,103.62,1004.1,3563460,CORRALES,8.251973357391133,RIO RANCHO ESTATES,9.201097825443371
2023,NM,RIO RANCHO ESTATES,35.300369,-106.798499,4.733333333333333,1801,68.34999999999991,26.3,3563530,RIO RANCHO,9.201097825443371,PARADISE HILLS,14.33050291225932
2023,NM,ROCK SPRINGS,35.618787,-108.83454,2.2333333333333334,807,12.59,64.09999999999991,3564230,YAH-TA-HEY,3.954736444023322,GAMERCO,8.36543450021337
2023,NM,ROSWELL,33.373442,-104.529393,4.466666666666667,48422,29.78,1626,3564930,MIDWAY,11.161371031189002,DEXTER,24.84013565313373
2023,NM,ROWE,35.492211,-105.671511,2.566666666666667,304,6.11,49.799999999999905,3565000,PECOS,9.30518113694472,EAST PECOS,9.578851049966785
2023,NM,RUIDOSO DOWNS,33.331181,-105.596772,1,2620,3.79,691.2999999999989,3565280,CAPITAN,23.136433226523593,NOGAL,25.37899692957604
2023,NM,SAN ACACIA,34.254937,-106.902282,0.7166666666666667,38,0.7,54.299999999999905,3565910,ALAMILLO,1.2879997988214429,CHAMIZAL,4.245105710679808
2023,NM,SAN ANTONITO,35.157518,-106.347512,4.683333333333334,989,2.44,405.3,3566330,SANDIA PARK,1.8431565112457988,SANDIA KNOLLS,4.4446264099068
2023,NM,SANDIA HEIGHTS,35.174298,-106.488401,4.716666666666667,3273,1.89,1731.7,3566765,EDITH ENCLAVE,9.761253531885457,SANDIA PARK,11.199326855806591
2023,NM,SANDIA KNOLLS,35.160434,-106.298751,4.633333333333334,1252,2.8,447.1,3566890,SAN ANTONITO,4.4446264099068,PAA-KO,5.412662040821263
2023,NM,SANDIA PARK,35.16477,-106.365744,4.683333333333334,265,0.72,368.1,3566960,SAN ANTONITO,1.8431565112457988,PAA-KO,4.862845784345735
2023,NM,SAN FELIPE PUEBLO,35.438327,-106.41321,4.416666666666667,2542,12.26,207.3,3567450,ALGODONES,10.17651213205454,SANTO DOMINGO PUEBLO,10.225939414131242
2023,NM,SAN FIDEL,35.102566,-107.597533,3.6,124,4.21,29.5,3567520,ACOMITA LAKE,4.053516706671358,NORTH ACOMITA VILLAGE,4.922149836810542
2023,NM,SAN ILDEFONSO PUEBLO,35.888315,-106.129195,1.9833333333333334,624,4.61,135.4,3568010,EL RANCHO,3.9552323307680526,JACONITA,6.140862854988085
2023,NM,SAN JOSE,35.395553,-105.475887,2.3666666666666667,670,1.81,370.19999999999897,3568430,SOHAM,3.1329759719023635,RIBERA,4.05058462331865
2023,NM,SAN LUIS,35.700913,-107.04308,4.583333333333333,32,8.27999999999999,3.9,3569060,TORREON,18.40375769485708,CAÑON,26.42692570081536
2023,NM,SAN MATEO,35.338061,-107.646091,4.133333333333334,139,2.78,50,3569270,LOBO CANYON,14.411538869640905,BROADVIEW,24.32731791917525
2023,NM,SANOSTEE,36.430481,-108.862957,4.616666666666666,322,4.54,70.9,3569620,NEWCOMB,21.088225264571683,RED ROCK,26.163672135495084
