year,state,name,lat,lon,duration_minutes,POPULATI_1,SQMI,POP20_SQMI,fips_city,closest_city,closest_distance,second_closest_city,second_closest_distance
2024,AR,BIG FLAT,36.003394,-92.41022,3.8833333333333333,88,1.07,82.2,0505980,FIFTY-SIX,16.520294369153973,BUFFALO CITY,18.590573294290767
2024,AR,BIGGERS,36.331361,-90.800701,4.033333333333333,305,1.02,299,0506040,REYNO,4.974082002341557,DATTO,9.379415245130671
2024,AR,BISMARCK,34.321836,-93.178139,3.3666666666666667,229,1.47,155.8,0506460,LAKE HAMILTON,15.195660324519682,PEARCY,16.176114854962215
2024,AR,BLACK OAK,35.836485,-90.367568,0.16666666666666666,233,0.42,554.7999999999989,0506610,MONETTE,6.652234207357296,LAKE CITY,8.012955138260322
2024,AR,BLACK ROCK,36.106237,-91.10748,4.033333333333333,590,3.42,172.5,0506700,POWHATAN,2.5691738511542206,PORTIA,4.045377041769083
2024,AR,BLACK SPRINGS,34.455977,-93.713115,4.25,96,0.45,213.3,0506730,NORMAN,3.3440389514455764,CADDO GAP,10.566900001526001
2024,AR,BLEVINS,33.871251,-93.578187,2.8833333333333333,288,0.99,290.89999999999895,0507030,MCCASKILL,7.624178282323784,OZAN,13.452554694153287
2024,AR,BLUE MOUNTAIN,35.131796,-93.716666,3.816666666666667,88,1.07,82.2,0507210,MAGAZINE,8.64779342704075,HAVANA,17.510777612646173
2024,AR,BOARD CAMP,34.532519,-94.079674,4.266666666666667,87,3,29,0507420,MENA,15.384662286872713,ACORN,16.161276352548516
2024,AR,BOLES,34.788119,-94.049397,3.9833333333333334,166,2.38,69.7,0507510,WALDRON,13.457109735997328,ACORN,21.575539738703686
2024,AR,BONANZA,35.231794,-94.416133,0.6833333333333333,587,2.81,208.9,0507540,HACKETT,4.895041742606528,POCOLA,5.189859953387591
2024,AR,BONO,35.911102,-90.800821,3.033333333333333,2409,2.66,905.6,0507630,SEDGWICK,8.924544393446306,EGYPT,13.92351896404202
2024,AR,BOONEVILLE,35.139329,-93.9175,3.5166666666666666,3809,3.96,961.899999999999,0507720,MAGAZINE,10.100344086534397,BLUE MOUNTAIN,18.28194307321598
2024,AR,BOWMAN,35.816835,-90.496228,0.9,75,1.57,47.799999999999905,0508020,LAKE CITY,3.826482297009144,BAY,9.347775480889236
